Hostname,Agent UUID,Status,Status Reason,Last Reported,Last User,Operating System,Sysmon,IP Address,Mac Address,Version,Containment Driver,VDI State
5CG21574W0,0f4a8af7-c7e9-4869-9ee4-c3999c7a2ad4,Offline (13 hours),,2024-07-18 19:16:04 +0000 UTC,najiba,Microsoft Windows 10,13.31,172.21.42.74,84:69:93:9d:22:e7,2023-02_138,disabled,None
5CG21574VT,35359b9c-f9e6-464e-b128-1e058a3080a7,Offline (13 hours),,2024-07-18 19:47:23 +0000 UTC,carpenje,Microsoft Windows 10,13.31,"192.168.27.241, 172.20.10.3","00:05:9a:3c:7a:00, 10:a5:1d:54:27:7a",2023-02_138,disabled,None
5CG21574Y1,c97cb186-79d6-495c-9bda-4badeeb753cf,Offline (16 hours),,2024-07-18 16:48:08 +0000 UTC,litzelmd,Microsoft Windows 10,13.31,"192.168.26.186, 10.67.11.78","00:05:9a:3c:7a:00, 10:a5:1d:fe:46:3d",2023-02_138,disabled,None
5CG2077TBC,f4838ed4-2bcc-4110-8696-6fa6c95f0da0,Offline (2 hours),,2024-07-19 06:08:52 +0000 UTC,sdc503,Microsoft Windows 10,13.31,192.168.128.233,c4:bd:e5:7f:98:0b,2023-02_138,disabled,None
5CG2330PHV,cd1f1021-5dc4-431b-ac71-8d7474f63b1a,Offline (2 days),,2024-07-16 17:40:50 +0000 UTC,lovery,Microsoft Windows 10,13.31,172.20.10.2,c4:75:ab:45:b5:af,2023-02_138,disabled,None
5CG21561WS,e9c2d018-2b5b-4460-ba66-9f84704614e7,Offline (12 hours),,2024-07-18 21:02:41 +0000 UTC,hrehad,Microsoft Windows 10,13.31,"10.68.17.34, 10.68.21.23","84:69:93:9c:3a:c7, 08:8e:90:0b:ee:6f",2023-02_138,disabled,None
5CG21576C3,fdc47265-b88e-4f32-a9e0-9d9d380f5b8d,Offline (14 hours),,2024-07-18 18:30:06 +0000 UTC,pottmeyd,Microsoft Windows 10,13.31,10.67.11.30,00:93:37:ef:03:f3,2023-02_138,disabled,None
5CG21574VN,9134e379-1065-4085-8854-507e63988ff3,Offline (6 hours),,2024-07-19 02:42:48 +0000 UTC,raymondg,Microsoft Windows 10,13.31,192.168.1.171,10:a5:1d:54:2b:6c,2023-02_138,disabled,None
5CG21574YH,ac761f6c-12f6-4857-a032-42d5c0f0603b,Offline (16 hours),,2024-07-18 17:00:52 +0000 UTC,stifflek,Microsoft Windows 10,13.31,10.67.11.78,00:93:37:e1:e2:a4,2023-02_138,disabled,None
5CG21576CD,ea393ddf-930b-4450-b59c-4adbaa6e572c,Offline (19 hours),,2024-07-18 13:08:40 +0000 UTC,tenneys,Microsoft Windows 10,13.31,10.64.69.9,00:93:37:ef:05:24,2023-02_138,disabled,None
5CG215757R,a5fcbc19-2fd4-49c2-9081-62265f7ecf95,Offline (12 hours),,2024-07-18 20:24:48 +0000 UTC,dearingl,Microsoft Windows 10,13.31,10.64.16.36,84:69:93:9d:82:cb,2023-02_138,disabled,None
5CG21575GL,e4f56db5-f8c6-40da-9480-30412599fd43,Offline (1 day),,2024-07-17 18:55:59 +0000 UTC,allardj,Microsoft Windows 10,13.31,"10.64.16.61, 10.64.17.31","84:69:93:9d:b1:8c, 00:93:37:dd:cd:b3",2023-02_138,disabled,None
5CG21575ZX,e25d892b-316d-4d80-be7a-c83d0a1e7ae6,Offline (14 hours),,2024-07-18 18:57:37 +0000 UTC,laineb,Microsoft Windows 10,13.31,10.64.16.64,84:69:93:9d:04:6e,2023-02_138,disabled,None
2DTTA78213,645e8764-22d5-4fab-83b6-4f9e82e39354,Offline (12 hours),,2024-07-18 20:25:04 +0000 UTC,guillots,Microsoft Windows 10,13.31,10.69.21.28,2c:0d:a7:cd:04:f1,2023-02_138,disabled,None
5CG2321N26,88bea749-32b2-4ce8-8f4d-7ec6c304bc61,Offline (12 hours),,2024-07-18 20:54:36 +0000 UTC,richardp,Microsoft Windows 10,13.31,10.65.18.21,58:ce:2a:4e:47:b5,2023-02_138,disabled,None
5CG2321N0P,ebd7c5ff-95ca-478c-81f3-2b90a4002109,Offline (13 hours),,2024-07-18 19:39:18 +0000 UTC,mchenryd,Microsoft Windows 10,13.31,10.64.16.11,5c:60:ba:a9:85:ca,2023-02_138,disabled,None
5CG2157581,77d69471-4ae6-4b1d-9de8-c6510c9def38,Offline (1 day),,2024-07-18 01:57:41 +0000 UTC,croftr,Microsoft Windows 10,13.31,10.0.0.17,00:93:37:b3:eb:e7,2023-02_138,disabled,None
5CG21577VH,8538aecc-ecf3-4fe6-a2c6-296f55c9cc80,Offline (1 day),,2024-07-17 19:24:04 +0000 UTC,satterda,Microsoft Windows 10,13.31,10.64.69.7,00:93:37:b3:7d:9c,2023-02_138,disabled,None
5CG2330PQC,157db4ad-4281-49df-8058-4713e3fb9fc1,Offline (9 hours),,2024-07-18 23:26:49 +0000 UTC,stempleb,Microsoft Windows 10,13.31,10.64.17.27,c4:75:ab:41:cd:be,2023-02_138,disabled,None
5CG21575HN,c8c36703-1291-4d48-8442-3ed403356f85,Offline (2 hours),,2024-07-19 06:24:07 +0000 UTC,scantlic,Microsoft Windows 10,13.31,192.168.0.98,62:18:50:e5:c4:a1,2023-02_138,disabled,None
5CG216640S,b5e7732e-a06e-4278-8795-598a7ad83288,Offline (7 hours),,2024-07-19 01:50:02 +0000 UTC,leiberc,Microsoft Windows 10,13.31,192.168.1.67,b0:3c:dc:ad:23:cf,2023-02_138,disabled,None
5CG21576TY,e280c541-ca9a-44ba-9e63-d50c36a06ea0,Offline (12 hours),,2024-07-18 20:50:52 +0000 UTC,geee,Microsoft Windows 10,13.31,"10.33.48.42, 10.200.8.55","e8:ea:6a:4d:5c:ba, 00:93:37:ee:f6:b5",2023-02_138,disabled,None
5CG216625C,52f273e5-3bc7-4276-a76a-430921eb2d8b,Offline (5 hours),,2024-07-19 03:30:00 +0000 UTC,turcotts,Microsoft Windows 10,13.31,"192.168.27.200, 192.168.1.243","00:05:9a:3c:7a:00, b0:3c:dc:a0:e4:6b",2023-02_138,disabled,None
5CG13937MM,5099a1da-ab6d-4182-90d5-d086eff7c3f0,Offline (12 hours),,2024-07-18 20:29:16 +0000 UTC,cottonc,Microsoft Windows 10,13.31,10.69.21.14,6c:94:66:f2:3e:fb,2023-02_138,disabled,None
5CG2157643,39b4bf81-ea80-4da4-ab41-6241409bb70c,Offline (12 hours),,2024-07-18 20:56:37 +0000 UTC,harrisol,Microsoft Windows 10,13.31,"10.33.48.36, 10.200.12.38","e8:ea:6a:4d:5c:eb, 00:93:37:ef:04:9d",2023-02_138,disabled,None
5CG21662KY,045ae026-22a4-4002-b4bf-b91e8f2c3527,Offline (1 day),,2024-07-18 07:40:42 +0000 UTC,garrigam,Microsoft Windows 10,13.31,10.200.14.12,b0:3c:dc:ca:ae:0e,2023-02_138,disabled,None
5CG21577PY,72727118-7c93-4e96-910d-812a289720c7,Offline (13 hours),,2024-07-18 19:48:35 +0000 UTC,rowet,Microsoft Windows 10,13.31,"192.168.24.31, 192.168.1.30","00:05:9a:3c:7a:00, bc:6e:e2:6a:8c:7c",2023-02_138,disabled,None
5CG21577PM,5c0222c2-c4ca-434c-bdb0-21797ae50c86,Offline (10 hours),,2024-07-18 22:20:21 +0000 UTC,jacksonk,Microsoft Windows 10,13.31,"10.33.64.11, 10.200.12.39","80:3f:5d:08:71:e6, 00:93:37:b3:cc:9d",2023-02_138,disabled,None
5CG21575GS,1b989156-6fe7-4101-a2d8-24b79173ce91,Offline (7 hours),,2024-07-19 01:29:38 +0000 UTC,machicek,Microsoft Windows 10,13.31,10.0.0.58,00:93:37:dd:d2:5e,2023-02_138,disabled,None
5CG215629Q,9d5981f3-f663-408c-b8ce-db035e6ea26d,Offline (13 hours),,2024-07-18 19:22:51 +0000 UTC,grooverc,Microsoft Windows 10,13.31,"192.168.24.74, 192.168.1.87","00:05:9a:3c:7a:00, 10:a5:1d:db:02:d1",2023-02_138,disabled,None
5CG21577ZW,49d24d83-8d6e-46a8-9462-8994233ed5d2,Offline (12 hours),,2024-07-18 20:37:52 +0000 UTC,kopechl,Microsoft Windows 10,13.31,"10.33.96.68, 10.200.10.16","e8:ea:6a:4d:5d:41, 00:93:37:b3:67:fd",2023-02_138,disabled,None
5CG21662L7,5870e62f-0483-42ea-9438-baf87de541e1,Offline (10 hours),,2024-07-18 22:12:42 +0000 UTC,farishc,Microsoft Windows 10,13.31,"10.33.80.21, 10.200.2.22","e8:ea:6a:4d:5c:d7, b0:3c:dc:ad:23:ed",2023-02_138,disabled,None
5CG21663S5,62f90e27-5d18-4020-8abf-e080d1c938dc,Offline (6 hours),,2024-07-19 03:01:30 +0000 UTC,mcphersc,Microsoft Windows 10,13.31,"10.33.112.109, 10.200.8.27","e8:ea:6a:4d:5c:82, b0:3c:dc:90:8a:99",2023-02_138,disabled,None
5CG216625W,92b22630-9b8d-45c1-99b8-b293aad29553,Offline (12 hours),,2024-07-18 20:15:23 +0000 UTC,lottt,Microsoft Windows 10,13.31,"10.33.112.82, 10.200.2.55","84:69:93:e0:10:d6, b0:3c:dc:ad:24:1a",2023-02_138,disabled,None
5CG21662KQ,7eff9c95-16ce-4575-a539-2b86632a167f,Offline (10 hours),,2024-07-18 22:57:37 +0000 UTC,olaoyeo,Microsoft Windows 10,13.31,"10.33.16.84, 10.200.14.16","84:69:93:df:cf:bb, b0:3c:dc:ca:af:df",2023-02_138,disabled,None
5CG2157825,bf641c54-e6eb-4aa8-90cb-60354fa51429,Offline (1 day),,2024-07-17 14:49:31 +0000 UTC,vascocud,Microsoft Windows 10,13.31,10.69.21.58,10:a5:1d:54:27:70,2023-02_138,disabled,None
0BTTA14015,24356a9a-3a57-4e6d-8eb1-1b076299d9a9,Offline (7 hours),,2024-07-19 01:06:03 +0000 UTC,hassellr,Microsoft Windows 10,13.31,192.168.1.68,0c:7a:15:bc:1f:a6,2023-02_138,disabled,None
5CG21577G8,77a3f40e-da60-4f3a-8cf4-d42705b671bf,Offline (0 hours),,2024-07-19 08:20:36 +0000 UTC,atkinsa,Microsoft Windows 10,13.31,10.69.18.20,84:69:93:9d:e1:03,2023-02_138,disabled,None
5CG21575Q1,e7adb809-9f2b-4ed4-9119-43810da62918,Offline (11 hours),,2024-07-18 21:18:34 +0000 UTC,hameeds,Microsoft Windows 10,13.31,"10.33.112.134, 10.200.8.49","e8:ea:6a:4d:57:7d, 00:93:37:dd:cd:fe",2023-02_138,disabled,None
5CG23451CJ,1f9df919-8423-4181-bb43-4ebb2521479e,Offline (11 hours),,2024-07-18 21:25:30 +0000 UTC,Williame,Microsoft Windows 10,13.31,192.168.254.8,04:cf:4b:d9:f5:21,2023-02_138,disabled,None
5CG2157553,beb16ec4-6ee4-426b-bdf2-5573d56e23da,Offline (11 hours),,2024-07-18 21:46:03 +0000 UTC,langleyj,Microsoft Windows 10,13.31,"10.33.96.76, 10.200.4.50","e8:ea:6a:4d:57:dd, 00:93:37:dd:d1:dc",2023-02_138,disabled,None
5CG2077V39,2510ac93-856f-4f7d-8aa1-bc8f7fd53448,Offline (16 hours),,2024-07-18 16:28:16 +0000 UTC,crosskel,Microsoft Windows 10,13.31,10.69.36.12,c4:bd:e5:34:52:9c,2023-02_138,disabled,None
5CG2077H33,6fcacfa7-8112-4178-b38e-f13149e2bca1,Offline (5 hours),,2024-07-19 03:38:23 +0000 UTC,casht,Microsoft Windows 10,13.31,192.168.1.45,c4:bd:e5:7f:9c:11,2023-02_138,disabled,None
5CG2166259,ff44c61b-7c2d-402f-afad-8ba4a7eb275a,Offline (1 day),,2024-07-17 15:20:20 +0000 UTC,torresdo,Microsoft Windows 10,13.31,"192.168.27.17, 192.168.1.53","00:05:9a:3c:7a:00, b0:3c:dc:a1:80:92",2023-02_138,disabled,None
5CG21574VX,43c8c0fc-4d38-4666-b406-91093f3a3fd2,Offline (14 hours),,2024-07-18 18:30:12 +0000 UTC,blackm,Microsoft Windows 10,13.31,10.0.0.128,10:a5:1d:54:27:9d,2023-02_138,disabled,None
5CG2152BH8,5ec52ffa-a343-4e9c-84a1-6bfe7026f5d1,Offline (16 hours),,2024-07-18 16:32:54 +0000 UTC,kellyjo,Microsoft Windows 10,13.31,10.35.92.105,70:a8:d3:5c:90:5e,2023-02_138,disabled,None
5CG21576VH,d8689b00-5aab-4f40-96fb-ecd8d5c656d9,Offline (12 hours),,2024-07-18 20:30:29 +0000 UTC,pacem,Microsoft Windows 10,13.31,192.168.1.99,00:93:37:de:57:5b,2023-02_138,disabled,None
5CG215772D,d8220cda-0464-47f4-a764-abc8bc163d4e,Offline (2 hours),,2024-07-19 06:40:30 +0000 UTC,baileyja,Microsoft Windows 10,13.31,"192.168.27.243, 192.168.1.97","00:05:9a:3c:7a:00, 00:93:37:ee:f7:5a",2023-02_138,disabled,None
5CG2290S8C,619deafb-dba3-441f-9a21-7338f3203b2a,Offline (10 hours),,2024-07-18 22:09:59 +0000 UTC,weilands,Microsoft Windows 10,13.31,10.200.8.43,7c:b5:66:58:fa:39,2023-02_138,disabled,None
5CG1392TGQ,0d8ef329-08fd-4e71-b46e-0670ab92a809,Offline (2 days),,2024-07-16 22:14:09 +0000 UTC,pankeyco,Microsoft Windows 10,13.31,"192.168.27.107, 192.168.1.63","00:05:9a:3c:7a:00, 6c:94:66:4a:03:e9",2023-02_138,disabled,None
5CG21575S0,a24f3e46-622c-447a-bff8-e2129e165cd1,Offline (17 hours),,2024-07-18 15:15:55 +0000 UTC,petersok,Microsoft Windows 10,13.31,"192.168.27.223, 172.20.10.4","00:05:9a:3c:7a:00, 00:93:37:b3:66:5e",2023-02_138,disabled,None
5CG2157757,6a847bb2-d675-4eb3-82be-db4d32c12f65,Offline (1 day),,2024-07-17 22:35:52 +0000 UTC,copleyt,Microsoft Windows 10,13.31,192.168.0.167,00:93:37:ee:f7:32,2023-02_138,disabled,None
5CG21575ZS,a4e8fa61-43c9-4bb5-9e95-5223793ba1e0,Offline (15 hours),,2024-07-18 17:37:54 +0000 UTC,booned,Microsoft Windows 10,13.31,10.64.69.12,00:93:37:b3:66:ef,2023-02_138,disabled,None
5CG2113LQR,07c39b24-c057-4729-a36b-67de543b3c80,Offline (12 hours),,2024-07-18 20:28:43 +0000 UTC,bonhommk,Microsoft Windows 10,13.31,"192.168.27.250, 10.0.0.45","00:05:9a:3c:7a:00, 7c:21:4a:0f:5d:b6",2023-02_138,disabled,None
5CG21575ZQ,2ccd01b3-bd6c-4bc8-8349-1f5a9ab10731,Offline (1 day),,2024-07-17 17:38:55 +0000 UTC,GumW,Microsoft Windows 10,13.31,192.168.4.28,00:93:37:b3:95:b1,2023-02_138,disabled,None
5CG21577N0,735fe07e-3bda-4c57-aa09-620cddf70b28,Offline (1 day),,2024-07-17 19:38:34 +0000 UTC,johnsost,Microsoft Windows 10,13.31,"192.168.27.188, 172.20.10.3","00:05:9a:3c:7a:00, 00:93:37:b3:7d:83",2023-02_138,disabled,None
5CG2157604,36a95754-1bce-4647-a477-eba336c623b8,Offline (4 hours),,2024-07-19 04:39:25 +0000 UTC,coffmant,Microsoft Windows 10,13.31,192.168.1.14,00:93:37:e1:19:3c,2023-02_138,disabled,None
5CG21577PH,ea189989-9137-4ed0-aa85-fe5dc499ac2d,Offline (1 day),,2024-07-17 22:02:12 +0000 UTC,hedricka,Microsoft Windows 10,13.31,"192.168.26.244, 172.20.10.5","00:05:9a:3c:7a:00, 00:93:37:b3:96:01",2023-02_138,disabled,None
5CG21577VL,7685afd9-ab4a-45f6-8fad-9ea9b9137401,Offline (21 hours),,2024-07-18 11:49:04 +0000 UTC,hamrickr,Microsoft Windows 10,13.31,172.20.10.6,00:93:37:b3:67:21,2023-02_138,disabled,None
5CG1392TGZ,7de813a1-1cf3-48af-93bd-e1719995f0b3,Offline (3 hours),,2024-07-19 05:34:04 +0000 UTC,hallda,Microsoft Windows 10,13.31,10.67.20.115,6c:94:66:4a:95:39,2023-02_138,disabled,None
5CG2077T57,f0ce950b-226e-4ff8-bfe7-fccc1c48edd7,Offline (12 hours),,2024-07-18 20:52:16 +0000 UTC,marinr,Microsoft Windows 10,13.31,10.200.0.52,f8:b5:4d:3d:e2:5d,2023-02_138,disabled,None
5CG2113LZG,32318121-1c4a-4637-80b7-9451da9a0a8e,Offline (11 hours),,2024-07-18 21:23:36 +0000 UTC,greenbr,Microsoft Windows 10,13.31,"10.33.96.86, 10.200.10.55","e8:ea:6a:4d:57:86, 7c:21:4a:0c:f6:5c",2023-02_138,disabled,None
5CG21577GN,4b9c9500-b94c-4f44-86ed-4b54722d9bd2,Offline (11 hours),,2024-07-18 21:44:55 +0000 UTC,qureshiy,Microsoft Windows 10,13.31,"10.33.112.145, 10.200.0.65","e8:ea:6a:4d:56:cf, 00:93:37:b3:7e:19",2023-02_138,disabled,None
5CG21575HD,f928c1b9-fce2-41ed-aff2-cc66cd94c3c7,Offline (2 days),,2024-07-16 19:23:56 +0000 UTC,boydc,Microsoft Windows 10,13.31,"192.168.27.128, 192.168.1.135","00:05:9a:3c:7a:00, 00:93:37:dd:cd:c7",2023-02_138,disabled,None
5CG21577Z8,ca461b93-ca31-4c6e-9ba1-14752c4c7945,Offline (11 hours),,2024-07-18 21:59:36 +0000 UTC,streckes,Microsoft Windows 10,13.31,"192.168.27.197, 192.168.1.242","00:05:9a:3c:7a:00, 00:93:37:e1:18:f6",2023-02_138,disabled,None
5CG21577GT,f79a0d02-7780-45eb-b286-777a62713907,Offline (7 hours),,2024-07-19 01:28:10 +0000 UTC,bohannok,Microsoft Windows 10,13.31,192.168.0.170,00:93:37:b3:95:7a,2023-02_138,disabled,None
5CG21576BT,4f0433a5-d633-47a2-a3e4-a67dfe16893d,Offline (8 hours),,2024-07-19 00:42:37 +0000 UTC,bundyk,Microsoft Windows 10,13.31,192.168.50.148,00:93:37:ef:02:5e,2023-02_138,disabled,None
5CG21577ZZ,26077c4f-60a4-4aa4-8d97-c2ffcd36cd7e,Offline (7 hours),,2024-07-19 01:16:58 +0000 UTC,taylorl,Microsoft Windows 10,13.31,192.168.0.109,00:93:37:b3:68:75,2023-02_138,disabled,None
5CG21561KR,ac1fe04d-4143-4f58-bfde-8bedde16e567,Offline (12 hours),,2024-07-18 20:22:07 +0000 UTC,bowersos,Microsoft Windows 10,13.31,172.20.10.5,10:a5:1d:df:04:9e,2023-02_138,disabled,None
5CG2077TSL,33964185-2dc5-46ed-aba0-5f913035313e,Offline (12 hours),,2024-07-18 20:44:57 +0000 UTC,marseea,Microsoft Windows 10,13.31,10.200.6.11,c4:bd:e5:80:aa:3e,2023-02_138,disabled,None
5CG2077V00,72698025-449d-408c-8127-cf5417b74106,Offline (1 day),,2024-07-18 00:12:09 +0000 UTC,sniders,Microsoft Windows 10,13.31,10.64.69.15,60:a5:e2:20:a2:5b,2023-02_138,disabled,None
5CG21663SD,7322e755-5ba9-4e97-9bcf-6abc09039b49,Offline (1 day),,2024-07-17 20:09:38 +0000 UTC,harcourc,Microsoft Windows 10,13.31,"192.168.24.39, 192.168.1.48","00:05:9a:3c:7a:00, b0:3c:dc:90:8a:b2",2023-02_138,disabled,None
5CG21661L5,c79e9ede-c77d-4b00-b732-c5d64b63d08b,Offline (2 days),,2024-07-16 22:27:36 +0000 UTC,MyersAn,Microsoft Windows 10,13.31,10.69.36.10,b0:3c:dc:c7:0f:7e,2023-02_138,disabled,None
5CG2303WW6,ac660c63-60e3-4648-bc9e-234be176be7d,Offline (11 hours),,2024-07-18 22:02:36 +0000 UTC,wohlwent,Microsoft Windows 10,13.31,192.168.75.57,3c:21:9c:01:80:79,2023-02_138,disabled,None
5CG21577ZB,206cef94-dd26-40b5-821d-a4f70c2a1926,Offline (5 hours),,2024-07-19 04:03:13 +0000 UTC,wilsonbe,Microsoft Windows 10,13.31,"192.168.27.238, 10.0.0.26","00:05:9a:3c:7a:00, 00:93:37:e1:07:a3",2023-02_138,disabled,None
5CG2113LZH,82fd919f-b28d-4f53-aadc-01aea4cc4eff,Offline (1 day),,2024-07-17 20:52:44 +0000 UTC,jonesst,Microsoft Windows 10,13.31,"192.168.27.194, 192.168.168.13","00:05:9a:3c:7a:00, 7c:21:4a:0c:f6:57",2023-02_138,disabled,None
5CG21661RM,a219d514-ae6a-4ff0-ba1f-79d9a18d5750,Offline (2 days),,2024-07-16 17:04:28 +0000 UTC,PrattP,Microsoft Windows 10,13.31,10.69.21.62,b0:3c:dc:c6:a2:dc,2023-02_138,disabled,None
5CG2113KWW,74ffbd9e-abc9-4979-ad39-10fc08364c3a,Offline (6 hours),,2024-07-19 03:00:21 +0000 UTC,wolfee,Microsoft Windows 10,13.31,192.168.0.14,7c:21:4a:0d:5d:a4,2023-02_138,disabled,None
5CG21575S5,a7137af7-4a52-4be0-a66c-a678077d2b84,Offline (1 day),,2024-07-17 13:08:09 +0000 UTC,brittonm,Microsoft Windows 10,13.31,192.168.100.51,00:93:37:b3:66:cc,2023-02_138,disabled,None
5CG21663ZX,3873b834-ee74-478c-b60e-eaebdf2145ac,Offline (8 hours),,2024-07-19 00:43:53 +0000 UTC,silvermp,Microsoft Windows 10,13.31,10.33.96.26,e8:ea:6a:4d:57:e8,2023-02_138,disabled,None
5CG2077V20,169a0090-149c-47bd-afd5-3036b4b1d658,Offline (9 hours),,2024-07-18 23:19:50 +0000 UTC,rogersok,Microsoft Windows 10,13.31,"10.33.112.105, 10.200.4.59","a8:b1:3b:54:a0:00, 60:a5:e2:50:56:8b",2023-02_138,disabled,None
5CG2077HGZ,eb498be7-ed6c-4ce5-a470-617d76f45fcd,Offline (0 hours),,2024-07-19 08:28:12 +0000 UTC,bordelop,Microsoft Windows 10,13.31,10.33.96.10,e8:ea:6a:4d:5e:9e,2023-02_138,disabled,None
5CG2166266,19244f71-22cf-4953-85a9-eec7862dfffc,Offline (0 hours),,2024-07-19 08:44:01 +0000 UTC,johnsoke,Microsoft Windows 10,13.31,192.168.1.95,b0:3c:dc:ad:24:1f,2023-02_138,disabled,None
5CG21661XY,ea11b2d7-27ff-4fdb-a761-768174d813e7,Offline (11 hours),,2024-07-18 21:14:41 +0000 UTC,hardya,Microsoft Windows 10,13.31,"10.33.16.78, 10.200.14.57","80:3f:5d:08:74:aa, b0:3c:dc:d0:20:78",2023-02_138,disabled,None
5CG14055QB,a1aa33c6-aa21-423f-971a-100c691ac23c,Offline (1 hour),,2024-07-19 07:24:03 +0000 UTC,quinna,Microsoft Windows 10,,192.168.1.24,f4:7b:09:76:4e:9a,2023-02_138,disabled,None
5CG2102B3X,1c8adf16-5434-419e-b33f-26599004ddcc,Offline (12 hours),,2024-07-18 20:57:46 +0000 UTC,Parkerju,Microsoft Windows 10,13.31,10.33.96.103,e8:ea:6a:4d:5d:0c,2023-02_138,disabled,None
5CG2077HH8,68ffb92c-c5ff-4213-8b68-1037c4d2946c,Offline (18 hours),,2024-07-18 14:41:10 +0000 UTC,longd,Microsoft Windows 10,13.31,"192.168.27.236, 172.20.10.2","00:05:9a:3c:7a:00, f8:b5:4d:3e:ef:a4",2023-02_138,disabled,None
5CG14055VC,dcf7e12f-9d57-410f-8c39-4ef1e69e45dc,Offline (15 hours),,2024-07-18 17:57:34 +0000 UTC,leachto,Microsoft Windows 10,13.31,192.168.1.95,f4:7b:09:76:4d:b4,2023-02_138,disabled,None
5CG2113M88,d4b7fb3e-4b69-4593-a664-34dd94c45358,Offline (1 day),,2024-07-17 18:55:52 +0000 UTC,machecan,Microsoft Windows 10,13.31,172.20.10.4,7c:21:4a:0f:4f:65,2023-02_138,disabled,None
5CG21577ZT,7c3a9cd3-3215-428b-b2fe-5ef4dc990c79,Offline (14 hours),,2024-07-18 18:41:14 +0000 UTC,warrickj,Microsoft Windows 10,13.31,172.20.10.3,00:93:37:b3:96:06,2023-02_138,disabled,None
5CG2402D79,60cfd77e-8c70-41fd-9323-384cdf4fdfd7,Offline (17 hours),,2024-07-18 15:57:56 +0000 UTC,carterj,Microsoft Windows 10,13.31,"192.168.24.60, 192.168.1.106","00:05:9a:3c:7a:00, 58:ce:2a:57:19:30",2023-02_138,disabled,None
5CG2402BXK,e2068ae4-9abd-420f-a405-4e81aeb2ed10,Offline (11 hours),,2024-07-18 21:10:13 +0000 UTC,lewisb,Microsoft Windows 10,13.31,"192.168.27.216, 192.168.1.252","00:05:9a:3c:7a:00, 58:ce:2a:54:c4:d2",2023-02_138,disabled,None
5CG21574V7,bf049313-7e4e-4097-a174-566051ba72ce,Offline (12 hours),,2024-07-18 20:48:51 +0000 UTC,greueyj,Microsoft Windows 10,13.31,"10.68.17.23, 10.68.21.17","84:69:93:9d:02:d0, 10:a5:1d:54:2b:03",2023-02_138,disabled,None
5CG2402C8B,d7f61804-18ab-422b-a05e-4e05853d26d5,Offline (10 hours),,2024-07-18 22:25:11 +0000 UTC,ancisob,Microsoft Windows 10,13.31,"192.168.24.65, 10.0.0.148","00:05:9a:3c:7a:00, 58:ce:2a:57:87:26",2023-02_138,disabled,None
5CG21577N6,1b6acf50-f9b4-407f-9956-d828c52c3451,Offline (13 hours),,2024-07-18 19:31:01 +0000 UTC,wolfek,Microsoft Windows 10,13.31,10.200.0.39,bc:6e:e2:6a:8c:63,2023-02_138,disabled,None
5CG2402BWZ,b6647173-6e82-4009-af8d-f24fb592326d,Offline (11 hours),,2024-07-18 21:39:15 +0000 UTC,SOLISP,Microsoft Windows 10,13.31,"10.33.128.13, 10.200.2.23","e8:ea:6a:4d:57:f1, 58:ce:2a:57:42:ac",2023-02_138,disabled,None
5CG2402D7C,a5add596-3da1-4a12-862c-02d06ecb3823,Offline (11 hours),,2024-07-18 21:41:28 +0000 UTC,tamayoc,Microsoft Windows 10,13.31,"10.33.64.38, 10.200.14.54","80:3f:5d:08:75:9e, 58:ce:2a:54:c7:7f",2023-02_138,disabled,None
5CG21663ZW,baac8a13-97fb-4783-947f-01ddbb3747be,Offline (3 hours),,2024-07-19 05:59:10 +0000 UTC,wingr,Microsoft Windows 10,13.31,10.0.0.19,b0:3c:dc:ad:23:b6,2023-02_138,disabled,None
5CG2077V2K,0967415a-827e-41ea-9762-2a18c7992f70,Offline (10 hours),,2024-07-18 22:35:40 +0000 UTC,ritzd,Microsoft Windows 10,13.31,"10.33.80.72, 10.200.6.44","e8:ea:6a:4d:5c:e5, d4:54:8b:a2:ba:de",2023-02_138,disabled,None
5CG21561F3,0ddeba7d-c811-4273-9daf-8790ca60dc48,Offline (14 hours),,2024-07-18 18:21:35 +0000 UTC,rileyb,Microsoft Windows 10,13.31,"10.64.16.17, 10.64.17.11","a8:b1:3b:ff:e5:26, 08:8e:90:08:ec:e2",2023-02_138,disabled,None
5CG21576PC,9e03b41c-0aba-4a6a-9caa-8777ddc63ec6,Offline (14 hours),,2024-07-18 18:44:18 +0000 UTC,narcavam,Microsoft Windows 10,13.31,"172.21.42.48, 172.21.48.51","84:69:93:9d:e4:5a, 00:93:37:ee:f7:6e",2023-02_138,disabled,None
2DTTA78221,ba5fef43-0b73-43cf-a4d0-44571326625e,Offline (1 day),,2024-07-17 19:51:10 +0000 UTC,dahlemp,Microsoft Windows 10,13.31,"192.168.27.151, 172.20.10.4","00:05:9a:3c:7a:00, 2c:0d:a7:cc:86:57",2023-02_138,disabled,None
5CG2402BY2,09e1ad61-bb8b-4548-822f-01e9cd8d5bd1,Offline (12 hours),,2024-07-18 20:52:22 +0000 UTC,camachoa,Microsoft Windows 10,13.31,"10.33.48.21, 10.200.4.30","e8:ea:6a:4d:5d:22, 58:ce:2a:57:38:ed",2023-02_138,disabled,None
